# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RP11-54O7.3	ENSG00000223764	ENST00000417705	lincRNA	0	2	0	105	0	0	0	0	0	0	0	46	0	0	9	0	12	0	0	0	2	0	0	0	0	0	40
RP11-54O7.3	ENSG00000223764	ENST00000432961	retained_intron	0	1	0	96	0	0	0	0	0	0	0	44	0	0	6	0	6	0	0	0	1	0	0	0	0	0	41
RP11-54O7.3	ENSG00000223764	ENST00000609207	retained_intron	0	0	0	118	0	0	0	0	0	0	0	46	0	0	0	0	37	0	0	0	0	0	0	0	0	0	35
RP11-558F24.2	ENSG00000233268	ENST00000426570	processed_pseudogene	0	0	0	66	0	0	0	0	0	0	0	24	0	0	6	0	2	0	0	0	0	0	0	0	0	0	34
RP11-558F24.4	ENSG00000231789	ENST00000415330	antisense	0	2	0	153	0	0	0	0	0	0	0	25	0	0	102	0	8	0	0	0	2	0	0	0	0	0	20
RP11-558F24.6	ENSG00000271264	ENST00000603781	processed_pseudogene	0	0	0	50	0	0	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	36
RP11-56N19.5	ENSG00000177553	ENST00000376620	antisense	0	1	0	137	0	0	0	0	0	0	0	58	0	0	10	0	24	0	0	0	1	0	0	0	0	0	46
RP11-58A11.2	ENSG00000229519	ENST00000456162	processed_pseudogene	0	1	0	89	0	0	0	0	0	0	0	49	0	0	5	0	2	0	0	0	1	0	0	0	0	0	34
RP11-5P18.1	ENSG00000234607	ENST00000416882	processed_pseudogene	0	0	0	45	0	0	0	0	0	0	0	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	18
RP11-5P18.10	ENSG00000232456	ENST00000447882	unprocessed_pseudogene	0	0	0	191	0	0	0	0	0	0	0	57	0	0	45	0	11	0	0	0	0	0	0	0	0	0	78
RP11-5P18.3	ENSG00000231353	ENST00000424379	unprocessed_pseudogene	0	0	0	64	0	0	0	0	0	0	0	24	0	0	0	0	4	0	0	0	0	0	0	0	0	0	36
RP11-5P18.5	ENSG00000233078	ENST00000437156	antisense	0	0	0	90	0	0	0	0	0	0	0	53	0	0	0	0	4	0	0	0	0	0	0	0	0	0	33
RP11-740P5.2	ENSG00000233234	ENST00000457440	lincRNA	0	0	0	83	0	0	0	0	0	0	0	39	0	0	3	0	4	0	0	0	0	0	0	0	0	0	37
RP11-740P5.3	ENSG00000231630	ENST00000429389	lincRNA	0	0	0	85	0	0	0	0	0	0	0	38	0	0	0	0	5	0	0	0	0	0	0	0	0	0	42
RP11-807G9.2	ENSG00000241326	ENST00000413148	sense_intronic	0	0	0	58	0	0	0	0	0	0	0	26	0	0	6	0	0	0	0	0	0	0	0	0	0	0	26
RP11-84A14.4	ENSG00000228150	ENST00000445884	sense_intronic	0	0	0	93	0	0	0	0	0	0	0	31	0	0	36	0	3	0	0	0	0	0	0	0	0	0	23
RP11-84A14.5	ENSG00000223989	ENST00000454104	antisense	0	0	0	53	0	0	0	0	0	0	0	20	0	0	5	0	4	0	0	0	0	0	0	0	0	0	24
RP13-15M17.1	ENSG00000231181	ENST00000435277	processed_pseudogene	0	0	0	39	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	0	0	23
RP13-221M14.2	ENSG00000233336	ENST00000437631	lincRNA	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RP13-221M14.3	ENSG00000229978	ENST00000434606	processed_transcript	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP13-221M14.3	ENSG00000229978	ENST00000448180	transcribed_unprocessed_pseudogene	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP13-221M14.4	ENSG00000236179	ENST00000458709	unprocessed_pseudogene	0	0	0	26	0	0	0	0	0	0	0	5	0	0	1	0	3	0	0	0	0	0	0	0	0	0	17
RP13-221M14.6	ENSG00000250113	ENST00000512015	unprocessed_pseudogene	0	0	0	20	0	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10
RP13-392I16.1	ENSG00000235263	ENST00000441033	lincRNA	0	0	0	72	0	0	0	0	0	0	0	29	0	0	15	0	7	0	0	0	0	0	0	0	0	0	21
RP13-436F16.1	ENSG00000237058	ENST00000427302	antisense	0	0	0	79	0	0	0	0	0	0	0	19	0	0	29	0	4	0	0	0	0	0	0	0	0	0	27
RP13-614K11.1	ENSG00000233304	ENST00000412674	lincRNA	0	1	0	262	0	0	0	0	0	0	0	41	0	0	155	0	38	0	0	0	1	0	0	0	0	0	29
RP13-614K11.1	ENSG00000233304	ENST00000456897	lincRNA	0	0	0	211	0	0	0	0	0	0	0	73	0	0	105	0	4	0	0	0	0	0	0	0	0	0	29
RP13-614K11.2	ENSG00000226374	ENST00000425194	lincRNA	0	0	0	162	0	0	0	0	0	0	0	68	0	0	10	0	16	0	0	0	0	0	0	0	0	0	68
RP3-395M20.12	ENSG00000272449	ENST00000606645	lincRNA	0	0	0	59	0	0	0	0	0	0	0	29	0	0	0	0	3	0	0	0	0	0	0	0	0	0	27
RP3-395M20.2	ENSG00000224387	ENST00000424657	antisense	0	0	0	60	0	0	0	0	0	0	0	25	0	0	3	0	1	0	0	0	0	0	0	0	0	0	31
RP3-395M20.3	ENSG00000229393	ENST00000442305	antisense	0	0	0	62	0	0	0	0	0	0	0	29	0	0	2	0	3	0	0	0	0	0	0	0	0	0	28
RP3-395M20.7	ENSG00000225931	ENST00000456687	antisense	0	1	0	77	0	0	0	0	0	0	0	28	0	0	21	0	7	0	0	0	1	0	0	0	0	0	22
RP3-395M20.8	ENSG00000238164	ENST00000416860	antisense	0	1	0	81	0	0	0	0	0	0	0	22	0	0	22	0	14	0	0	0	1	0	0	0	0	0	24
RP3-395M20.8	ENSG00000238164	ENST00000432521	lincRNA	0	0	0	68	0	0	0	0	0	0	0	22	0	0	3	0	23	0	0	0	0	0	0	0	0	0	20
RP3-395M20.8	ENSG00000238164	ENST00000443892	lincRNA	0	0	0	69	0	0	0	0	0	0	0	22	0	0	26	0	0	0	0	0	0	0	0	0	0	0	21
RP3-395M20.8	ENSG00000238164	ENST00000448624	lincRNA	0	0	0	55	0	0	0	0	0	0	0	22	0	0	3	0	8	0	0	0	0	0	0	0	0	0	22
RP3-395M20.8	ENSG00000238164	ENST00000449660	lincRNA	0	0	0	59	0	0	0	0	0	0	0	22	0	0	3	0	12	0	0	0	0	0	0	0	0	0	22
RP3-395M20.8	ENSG00000238164	ENST00000452793	antisense	0	1	0	63	0	0	0	0	0	0	0	30	0	0	7	0	3	0	0	0	1	0	0	0	0	0	24
RP3-395M20.9	ENSG00000228037	ENST00000424215	antisense	0	0	0	63	0	0	0	0	0	0	0	22	0	0	9	0	3	0	0	0	0	0	0	0	0	0	29
RP3-453P22.2	ENSG00000237728	ENST00000411708	antisense	0	0	0	82	0	0	0	0	0	0	0	33	0	0	7	0	3	0	0	0	0	0	0	0	0	0	39
RP3-453P22.2	ENSG00000237728	ENST00000457311	antisense	0	1	0	103	0	0	0	0	0	0	0	16	0	0	49	0	3	0	0	0	1	0	0	0	0	0	36
RP3-467K16.2	ENSG00000233485	ENST00000428747	antisense	0	0	0	124	0	0	0	0	0	0	0	26	0	0	60	0	19	0	0	0	0	0	0	0	0	0	19
RP3-467K16.4	ENSG00000228140	ENST00000427824	lincRNA	0	0	0	95	0	0	0	0	0	0	0	25	0	0	7	0	37	0	0	0	0	0	0	0	0	0	26
RP3-467K16.7	ENSG00000236045	ENST00000439788	antisense	0	0	0	47	0	0	0	0	0	0	0	23	0	0	2	0	1	0	0	0	0	0	0	0	0	0	21
RP3-467L1.4	ENSG00000236266	ENST00000451646	antisense	0	0	0	178	0	0	0	0	0	0	0	36	0	0	99	0	6	0	0	0	0	0	0	0	0	0	37
RP3-467L1.6	ENSG00000269925	ENST00000602406	sense_intronic	0	0	0	68	0	0	0	0	0	0	0	31	0	0	0	0	2	0	0	0	0	0	0	0	0	0	35
RP3-477M7.5	ENSG00000232208	ENST00000424862	processed_pseudogene	0	1	0	68	0	0	0	0	0	0	0	35	0	0	0	0	2	0	0	0	1	0	0	0	0	0	32
RP3-477M7.6	ENSG00000232663	ENST00000431968	processed_pseudogene	0	0	0	79	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
RP3-510D11.1	ENSG00000228526	ENST00000437157	lincRNA	1	0	0	178	0	0	0	0	0	0	0	20	0	0	118	0	4	0	1	0	0	0	0	0	0	0	37
RP3-510D11.2	ENSG00000234546	ENST00000412639	lincRNA	0	0	0	112	0	0	0	0	0	0	0	28	0	0	55	0	10	0	0	0	0	0	0	0	0	0	19
RP4-549F15.1	ENSG00000225126	ENST00000440032	antisense	0	0	0	67	0	0	0	0	0	0	0	36	0	0	0	0	2	0	0	0	0	0	0	0	0	0	29
RP4-597A16.2	ENSG00000259961	ENST00000563570	antisense	0	0	0	90	0	0	0	0	0	0	0	35	0	0	23	0	7	0	0	0	0	0	0	0	0	0	25
RP4-597A16.3	ENSG00000215909	ENST00000401091	processed_pseudogene	0	0	0	75	0	0	0	0	0	0	0	36	0	0	4	0	3	0	0	0	0	0	0	0	0	0	32
RP4-633I8.3	ENSG00000226545	ENST00000445254	unprocessed_pseudogene	0	0	0	48	0	0	0	0	0	0	0	24	0	0	3	0	1	0	0	0	0	0	0	0	0	0	20
RP4-633I8.4	ENSG00000228423	ENST00000433876	lincRNA	0	0	0	48	0	0	0	0	0	0	0	25	0	0	3	0	1	0	0	0	0	0	0	0	0	0	19
RP4-635E18.6	ENSG00000230337	ENST00000435388	antisense	0	0	0	60	0	0	0	0	0	0	0	27	0	0	13	0	1	0	0	0	0	0	0	0	0	0	19
RP4-635E18.6	ENSG00000230337	ENST00000447600	antisense	1	0	0	58	0	0	0	0	0	0	0	26	0	0	12	0	2	0	0	1	0	0	0	0	0	0	19
RP4-635E18.7	ENSG00000226849	ENST00000452378	antisense	0	0	0	97	0	0	0	0	0	0	0	29	0	0	15	0	15	0	0	0	0	0	0	0	0	0	38
RP4-635E18.8	ENSG00000271895	ENST00000607145	antisense	0	0	0	56	0	0	0	0	0	0	0	34	0	0	0	0	2	0	0	0	0	0	0	0	0	0	20
RP4-669L17.10	ENSG00000237094	ENST00000455207	lincRNA	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RP4-680D5.2	ENSG00000237301	ENST00000428945	antisense	0	0	0	255	0	0	0	0	0	0	0	55	0	0	130	0	46	0	0	0	0	0	0	0	0	0	24
RP4-680D5.4	ENSG00000236500	ENST00000422383	processed_pseudogene	0	0	0	41	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21
RP4-680D5.8	ENSG00000272510	ENST00000606186	antisense	0	0	0	43	0	0	0	0	0	0	0	25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16
RP4-680D5.9	ENSG00000271742	ENST00000606262	lincRNA	0	0	0	49	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	20
RP4-704D23.1	ENSG00000234593	ENST00000447908	lincRNA	0	0	0	96	0	0	0	0	0	0	0	49	0	0	14	0	3	0	0	0	0	0	0	0	0	0	30
RP4-713A8.1	ENSG00000272161	ENST00000607720	sense_intronic	0	0	0	92	0	0	0	0	0	0	0	51	0	0	0	0	5	0	0	0	0	0	0	0	0	0	36
RP4-734G22.3	ENSG00000272078	ENST00000606802	antisense	0	0	0	135	0	0	0	0	0	0	0	27	0	0	45	0	44	0	0	0	0	0	0	0	0	0	19
RP4-736L20.3	ENSG00000271989	ENST00000607572	antisense	0	0	0	78	0	0	0	0	0	0	0	34	0	0	0	0	8	0	0	0	0	0	0	0	0	0	36
RP4-740C4.5	ENSG00000238240	ENST00000417061	transcribed_processed_pseudogene	0	0	0	78	0	0	0	0	0	0	0	40	0	0	0	0	4	0	0	0	0	0	0	0	0	0	34
RP4-740C4.6	ENSG00000269896	ENST00000602865	processed_transcript	0	0	0	99	0	0	0	0	0	0	0	38	0	0	0	0	27	0	0	0	0	0	0	0	0	0	34
RP4-740C4.7	ENSG00000272420	ENST00000607858	sense_intronic	0	0	0	78	0	0	0	0	0	0	0	30	0	0	0	0	3	0	0	0	0	0	0	0	0	0	45
RP4-740C4.8	ENSG00000271847	ENST00000606280	sense_intronic	0	0	0	73	0	0	0	0	0	0	0	35	0	0	0	0	2	0	0	0	0	0	0	0	0	0	36
RP4-740C4.9	ENSG00000271921	ENST00000606642	sense_intronic	0	0	0	82	0	0	0	0	0	0	0	37	0	0	0	0	4	0	0	0	0	0	0	0	0	0	41
RP4-758J18.10	ENSG00000225285	ENST00000417917	lincRNA	0	0	0	69	0	0	0	0	0	0	0	25	0	0	21	0	4	0	0	0	0	0	0	0	0	0	19
RP4-758J18.10	ENSG00000225285	ENST00000430109	lincRNA	0	0	0	71	0	0	0	0	0	0	0	27	0	0	24	0	1	0	0	0	0	0	0	0	0	0	19
RP4-758J18.10	ENSG00000225285	ENST00000434150	lincRNA	0	0	0	59	0	0	0	0	0	0	0	27	0	0	5	0	5	0	0	0	0	0	0	0	0	0	22
RP4-758J18.10	ENSG00000225285	ENST00000454562	lincRNA	0	0	0	71	0	0	0	0	0	0	0	27	0	0	24	0	1	0	0	0	0	0	0	0	0	0	19
RP4-758J18.13	ENSG00000272455	ENST00000607307	lincRNA	0	1	0	57	0	0	0	0	0	0	0	22	0	0	0	0	15	0	0	0	1	0	0	0	0	0	21
RP4-758J18.2	ENSG00000224870	ENST00000418833	retained_intron	0	0	0	60	0	0	0	0	0	0	0	25	0	0	1	0	11	0	0	0	0	0	0	0	0	0	23
RP4-758J18.2	ENSG00000224870	ENST00000444362	protein_coding	0	0	0	60	8	0	0	0	0	0	0	25	0	0	4	0	0	0	0	0	0	0	0	0	0	0	23
RP4-758J18.2	ENSG00000224870	ENST00000447725	nonsense_mediated_decay	0	0	0	67	8	0	0	0	0	0	0	24	0	0	3	0	9	0	0	0	0	0	0	0	0	0	23
RP4-758J18.2	ENSG00000224870	ENST00000448629	protein_coding	0	1	0	55	1	0	0	0	0	0	0	27	0	0	4	0	0	0	0	0	0	0	0	0	0	1	23
RP4-758J18.2	ENSG00000224870	ENST00000453521	processed_transcript	0	0	0	57	0	0	0	0	0	0	0	25	0	0	4	0	4	0	0	0	0	0	0	0	0	0	24
RP4-758J18.2	ENSG00000224870	ENST00000570344	protein_coding	0	0	0	55	1	0	0	0	0	0	0	28	0	0	3	0	0	0	0	0	0	0	0	0	0	0	23
RP4-758J18.2	ENSG00000224870	ENST00000572242	retained_intron	0	0	0	59	0	0	0	0	0	0	0	25	0	0	0	0	12	0	0	0	0	0	0	0	0	0	22
RP4-758J18.2	ENSG00000224870	ENST00000576232	protein_coding	0	0	0	55	1	0	0	0	0	0	0	28	0	0	3	0	0	0	0	0	0	0	0	0	0	0	23
RP4-758J18.7	ENSG00000225905	ENST00000428932	antisense	0	0	0	89	0	0	0	0	0	0	0	50	0	0	7	0	2	0	0	0	0	0	0	0	0	0	30
RP4-798A10.2	ENSG00000226029	ENST00000457898	lincRNA	0	0	0	96	0	0	0	0	0	0	0	28	0	0	29	0	18	0	0	0	0	0	0	0	0	0	21
RP4-798A10.4	ENSG00000224174	ENST00000452795	lincRNA	0	0	0	11	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	5
RP4-798A10.7	ENSG00000261135	ENST00000562878	lincRNA	0	0	0	45	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	37
RP5-1077B9.5	ENSG00000270914	ENST00000603287	processed_pseudogene	0	0	0	67	0	0	0	0	0	0	0	39	0	0	0	0	1	0	0	0	0	0	0	0	0	0	27
RP5-1092A11.2	ENSG00000235131	ENST00000416554	antisense	0	0	0	77	0	0	0	0	0	0	0	36	0	0	12	0	1	0	0	0	0	0	0	0	0	0	28
RP5-1092A11.5	ENSG00000227589	ENST00000443034	antisense	0	0	0	159	0	0	0	0	0	0	0	38	0	0	63	0	11	0	0	0	0	0	0	0	0	0	47
RP5-1113E3.3	ENSG00000203469	ENST00000424487	antisense	0	0	0	67	0	0	0	0	0	0	0	38	0	0	2	0	0	0	0	0	0	0	0	0	0	0	27
RP5-1115A15.1	ENSG00000232912	ENST00000444276	antisense	0	0	0	47	0	0	0	0	0	0	0	17	0	0	13	0	1	0	0	0	0	0	0	0	0	0	16
RP5-1115A15.1	ENSG00000232912	ENST00000449895	antisense	0	0	0	59	0	0	0	0	0	0	0	10	0	0	33	0	2	0	0	0	0	0	0	0	0	0	14
RP5-1115A15.2	ENSG00000270282	ENST00000605785	processed_pseudogene	0	0	0	35	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16
RP5-1118D24.2	ENSG00000225196	ENST00000453852	processed_pseudogene	0	0	0	54	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
RP5-1166F10.1	ENSG00000235054	ENST00000423197	lincRNA	0	2	0	186	0	0	0	0	0	0	0	46	0	0	78	0	16	0	0	0	2	0	0	0	0	0	48
RP5-1182A14.5	ENSG00000271732	ENST00000607700	lincRNA	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-845O24.3	ENSG00000231103	ENST00000438176	unprocessed_pseudogene	0	1	0	110	0	0	0	0	0	0	0	41	0	0	25	0	28	0	0	0	1	0	0	0	0	0	17
RP5-845O24.8	ENSG00000228338	ENST00000438401	lincRNA	0	0	0	91	0	0	0	0	0	0	0	40	0	0	0	0	3	0	0	0	0	0	0	0	0	0	48
RP5-857K21.1	ENSG00000231709	ENST00000417636	lincRNA	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
RP5-857K21.11	ENSG00000198744	ENST00000416718	unprocessed_pseudogene	0	0	0	60	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	53
RP5-857K21.2	ENSG00000235146	ENST00000423796	lincRNA	0	0	0	8	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
RP5-857K21.2	ENSG00000235146	ENST00000450696	lincRNA	0	0	0	8	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
RP5-857K21.3	ENSG00000239664	ENST00000357876	lincRNA	0	0	0	8	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
RP5-857K21.3	ENSG00000239664	ENST00000440196	lincRNA	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP5-857K21.4	ENSG00000230021	ENST00000414688	lincRNA	0	0	0	3	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RP5-857K21.4	ENSG00000230021	ENST00000419394	lincRNA	0	0	0	4	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RP5-857K21.4	ENSG00000230021	ENST00000440200	lincRNA	0	1	0	93	0	0	0	0	0	0	0	4	0	0	88	0	2	0	0	0	1	0	0	0	0	0	0
RP5-857K21.4	ENSG00000230021	ENST00000441245	lincRNA	0	0	0	4	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RP5-857K21.4	ENSG00000230021	ENST00000447954	lincRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RP5-857K21.5	ENSG00000223659	ENST00000452176	lincRNA	0	0	0	53	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
RP5-857K21.7	ENSG00000229344	ENST00000427426	unprocessed_pseudogene	0	0	0	60	0	0	0	0	0	0	0	17	0	0	0	0	14	0	0	0	0	0	0	0	0	0	29
RP5-875O13.6	ENSG00000225710	ENST00000438396	unprocessed_pseudogene	0	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
RP5-888M10.2	ENSG00000229484	ENST00000416696	lincRNA	0	0	0	89	0	0	0	0	0	0	0	40	0	0	3	0	3	0	0	0	0	0	0	0	0	0	43
RP5-890O3.3	ENSG00000223663	ENST00000435351	processed_pseudogene	0	0	0	74	0	0	0	0	0	0	0	39	0	0	0	0	3	0	0	0	0	0	0	0	0	0	32
RP5-890O3.9	ENSG00000240731	ENST00000444968	sense_intronic	0	0	0	49	0	0	0	0	0	0	0	21	0	0	1	0	3	0	0	0	0	0	0	0	0	0	24
RP5-892F13.2	ENSG00000270330	ENST00000603760	processed_pseudogene	0	0	0	48	0	0	0	0	0	0	0	21	0	0	0	0	1	0	0	0	0	0	0	0	0	0	26
RP5-892K4.1	ENSG00000271806	ENST00000606533	antisense	0	0	0	84	0	0	0	0	0	0	0	29	0	0	0	0	27	0	0	0	0	0	0	0	0	0	28
RP5-902P8.10	ENSG00000230415	ENST00000434139	lincRNA	0	0	0	116	0	0	0	0	0	0	0	38	0	0	47	0	5	0	0	0	0	0	0	0	0	0	26
RP5-902P8.10	ENSG00000230415	ENST00000453732	lincRNA	0	0	0	102	0	0	0	0	0	0	0	40	0	0	32	0	4	0	0	0	0	0	0	0	0	0	26
RP5-902P8.12	ENSG00000260179	ENST00000565563	lincRNA	0	0	0	101	0	0	0	0	0	0	0	49	0	0	0	0	19	0	0	0	0	0	0	0	0	0	33
RP5-934G17.6	ENSG00000224904	ENST00000438808	processed_pseudogene	0	0	0	98	0	0	0	0	0	0	0	37	0	0	0	0	22	0	0	0	0	0	0	0	0	0	39
RPL22	ENSG00000116251	ENST00000234875	protein_coding	0	0	0	98	3	0	0	0	0	0	0	18	0	0	60	0	0	0	0	0	0	0	0	0	0	0	17
RPL22	ENSG00000116251	ENST00000462296	protein_coding	0	0	0	92	0	0	1	0	0	0	0	27	0	0	38	0	0	0	0	0	0	0	0	0	0	0	26
RPL22	ENSG00000116251	ENST00000465335	protein_coding	0	0	0	125	0	0	3	0	0	0	0	27	0	0	69	0	0	0	0	0	0	0	0	0	0	0	26
RPL22	ENSG00000116251	ENST00000465387	protein_coding	0	0	0	90	0	0	0	0	0	0	0	14	0	0	60	0	0	0	0	0	0	0	0	0	0	0	16
RPL22	ENSG00000116251	ENST00000471204	protein_coding	0	0	0	144	0	0	1	0	0	0	0	14	0	0	103	0	0	0	0	0	0	0	0	0	0	0	26
RPL22	ENSG00000116251	ENST00000480661	retained_intron	0	0	0	90	0	0	0	0	0	0	0	14	0	0	47	0	13	0	0	0	0	0	0	0	0	0	16
RPL22	ENSG00000116251	ENST00000484532	protein_coding	0	0	0	108	0	0	0	0	0	0	0	25	0	0	61	0	0	0	0	0	0	0	0	0	0	0	22
RPL22	ENSG00000116251	ENST00000497965	protein_coding	0	0	0	97	0	0	2	0	0	0	0	14	0	0	62	0	0	0	0	0	0	0	0	0	0	0	19
RPL39P6	ENSG00000238173	ENST00000448289	processed_pseudogene	0	0	0	43	0	0	0	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22
RPL7P11	ENSG00000234619	ENST00000437586	processed_pseudogene	0	0	0	29	0	0	0	0	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	0	14
RPL7P7	ENSG00000224315	ENST00000428803	processed_pseudogene	0	0	0	30	0	0	0	0	0	0	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11
RSC1A1	ENSG00000215695	ENST00000345034	protein_coding	0	1	5	40	0	0	0	0	0	0	0	19	0	0	0	5	0	0	0	0	0	0	0	0	0	1	21
RSG1	ENSG00000132881	ENST00000375599	protein_coding	0	0	1	51	0	0	2	0	0	0	0	19	0	0	17	1	0	0	0	0	0	0	0	0	0	0	13
RSG1	ENSG00000132881	ENST00000434014	protein_coding	0	0	1	47	0	0	0	0	0	0	0	17	0	0	17	1	0	0	0	0	0	0	0	0	0	0	13
SAMD11	ENSG00000187634	ENST00000341065	protein_coding	0	8	5	197	4	0	0	0	0	0	0	27	0	0	97	5	0	0	0	0	2	0	0	0	0	6	71
SAMD11	ENSG00000187634	ENST00000342066	protein_coding	0	8	5	229	4	0	0	0	0	0	0	27	0	0	164	5	0	0	0	0	2	0	0	0	0	6	36
SAMD11	ENSG00000187634	ENST00000420190	protein_coding	0	3	2	215	0	0	0	0	0	0	0	37	0	0	142	2	0	0	0	0	0	0	0	0	0	3	36
SAMD11	ENSG00000187634	ENST00000437963	protein_coding	0	1	2	192	0	0	0	0	0	0	0	40	0	0	112	2	0	0	0	0	0	0	0	0	0	1	40
SAMD11	ENSG00000187634	ENST00000455979	protein_coding	0	6	4	96	0	0	0	0	0	0	0	29	0	0	30	4	0	0	0	0	2	0	0	0	0	4	39
SAMD11	ENSG00000187634	ENST00000464948	retained_intron	0	0	0	74	0	0	0	0	0	0	0	40	0	0	0	0	2	0	0	0	0	0	0	0	0	0	32
SAMD11	ENSG00000187634	ENST00000466827	retained_intron	0	1	0	73	0	0	0	0	0	0	0	40	0	0	2	0	1	0	0	0	1	0	0	0	0	0	31
SAMD11	ENSG00000187634	ENST00000474461	retained_intron	0	1	0	86	0	0	0	0	0	0	0	38	0	0	6	0	4	0	0	0	1	0	0	0	0	0	39
SAMD11	ENSG00000187634	ENST00000478729	processed_transcript	0	0	0	92	0	0	0	0	0	0	0	36	0	0	9	0	3	0	0	0	0	0	0	0	0	0	44
SCARNA11	ENSG00000253085	ENST00000517276	snoRNA	0	0	0	63	0	0	0	0	0	0	0	40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22
SCARNA16	ENSG00000252404	ENST00000516595	snoRNA	0	0	0	66	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
SCARNA21	ENSG00000251866	ENST00000516057	snoRNA	0	0	0	41	0	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	21
SCNN1D	ENSG00000162572	ENST00000325425	protein_coding	0	6	14	163	4	0	0	0	0	0	0	34	0	0	76	14	0	0	0	0	1	0	0	0	0	5	50
SCNN1D	ENSG00000162572	ENST00000338555	protein_coding	0	6	13	175	4	1	7	0	0	0	0	34	0	0	81	13	0	0	0	0	1	0	0	0	0	4	50
SCNN1D	ENSG00000162572	ENST00000379099	protein_coding	0	2	7	113	0	0	0	0	0	0	0	37	0	0	42	7	0	0	0	0	0	0	0	0	0	2	34
SCNN1D	ENSG00000162572	ENST00000379101	nonsense_mediated_decay	0	1	0	198	12	0	0	0	0	0	0	33	0	0	86	0	16	0	0	0	1	0	0	0	0	0	52
